datasource,week,vx_manufacturer,dose,birth_cohort,N
TEST,20200720,J&J,2,all_birth_cohorts,0
TEST,20200720,UKN,1,1960-1969,0
TEST,20200720,UKN,1,1980-1989,0
TEST,20200720,UKN,1,1970-1979,0
TEST,20200720,UKN,1,1990+,0
TEST,20200720,UKN,1,1950-1959,0
TEST,20200720,UKN,1,<1940,0
TEST,20200720,UKN,1,1940-1949,0
TEST,20200720,UKN,1,all_birth_cohorts,0
TEST,20200720,UKN,2,1960-1969,0
TEST,20200720,UKN,2,1980-1989,0
TEST,20200720,UKN,2,1970-1979,0
TEST,20200720,UKN,2,1990+,0
TEST,20200720,UKN,2,1950-1959,0
TEST,20200720,UKN,2,<1940,0
TEST,20200720,UKN,2,1940-1949,0
TEST,20200720,UKN,2,all_birth_cohorts,0
TEST,20200727,Pfizer,1,1960-1969,0
TEST,20200727,Pfizer,1,1980-1989,0
TEST,20200727,Pfizer,1,1970-1979,0
TEST,20200727,Pfizer,1,1990+,0
TEST,20200727,Pfizer,1,1950-1959,0
TEST,20200727,Pfizer,1,<1940,0
TEST,20200727,Pfizer,1,1940-1949,0
TEST,20200727,Pfizer,1,all_birth_cohorts,0
TEST,20200727,Pfizer,2,1960-1969,0
TEST,20200727,Pfizer,2,1980-1989,0
TEST,20200727,Pfizer,2,1970-1979,0
TEST,20200727,Pfizer,2,1990+,0
TEST,20200727,Pfizer,2,1950-1959,0
TEST,20200727,Pfizer,2,<1940,0
TEST,20200727,Pfizer,2,1940-1949,0
TEST,20200727,Pfizer,2,all_birth_cohorts,0
TEST,20200727,AstraZeneca,1,1960-1969,0
TEST,20200727,AstraZeneca,1,1980-1989,0
TEST,20200727,AstraZeneca,1,1970-1979,0
TEST,20200727,AstraZeneca,1,1990+,0
TEST,20200727,AstraZeneca,1,1950-1959,0
TEST,20200727,AstraZeneca,1,<1940,0
TEST,20200727,AstraZeneca,1,1940-1949,0
TEST,20200727,AstraZeneca,1,all_birth_cohorts,0
TEST,20200727,AstraZeneca,2,1960-1969,0
TEST,20200727,AstraZeneca,2,1980-1989,0
TEST,20200727,AstraZeneca,2,1970-1979,0
TEST,20200727,AstraZeneca,2,1990+,0
TEST,20200727,AstraZeneca,2,1950-1959,0
TEST,20200727,AstraZeneca,2,<1940,0
TEST,20200727,AstraZeneca,2,1940-1949,0
TEST,20200727,AstraZeneca,2,all_birth_cohorts,0
TEST,20200727,Moderna,1,1960-1969,0
TEST,20200727,Moderna,1,1980-1989,0
TEST,20200727,Moderna,1,1970-1979,0
TEST,20200727,Moderna,1,1990+,0
TEST,20200727,Moderna,1,1950-1959,0
TEST,20200727,Moderna,1,<1940,0
TEST,20200727,Moderna,1,1940-1949,0
TEST,20200727,Moderna,1,all_birth_cohorts,0
TEST,20200727,Moderna,2,1960-1969,0
TEST,20200727,Moderna,2,1980-1989,0
TEST,20200727,Moderna,2,1970-1979,0
TEST,20200727,Moderna,2,1990+,0
TEST,20200727,Moderna,2,1950-1959,0
TEST,20200727,Moderna,2,<1940,0
TEST,20200727,Moderna,2,1940-1949,0
TEST,20200727,Moderna,2,all_birth_cohorts,0
TEST,20200727,J&J,1,1960-1969,0
TEST,20200727,J&J,1,1980-1989,0
TEST,20200727,J&J,1,1970-1979,0
TEST,20200727,J&J,1,1990+,0
TEST,20200727,J&J,1,1950-1959,0
TEST,20200727,J&J,1,<1940,0
TEST,20200727,J&J,1,1940-1949,0
TEST,20200727,J&J,1,all_birth_cohorts,0
TEST,20200727,J&J,2,1960-1969,0
TEST,20200727,J&J,2,1980-1989,0
TEST,20200727,J&J,2,1970-1979,0
TEST,20200727,J&J,2,1990+,0
TEST,20200727,J&J,2,1950-1959,0
TEST,20200727,J&J,2,<1940,0
TEST,20200727,J&J,2,1940-1949,0
TEST,20200727,J&J,2,all_birth_cohorts,0
TEST,20200727,UKN,1,1960-1969,0
TEST,20200727,UKN,1,1980-1989,0
TEST,20200727,UKN,1,1970-1979,0
TEST,20200727,UKN,1,1990+,0
TEST,20200727,UKN,1,1950-1959,0
TEST,20200727,UKN,1,<1940,0
TEST,20200727,UKN,1,1940-1949,0
TEST,20200727,UKN,1,all_birth_cohorts,0
TEST,20200727,UKN,2,1960-1969,0
TEST,20200727,UKN,2,1980-1989,0
TEST,20200727,UKN,2,1970-1979,0
TEST,20200727,UKN,2,1990+,0
TEST,20200727,UKN,2,1950-1959,0
TEST,20200727,UKN,2,<1940,0
TEST,20200727,UKN,2,1940-1949,0
TEST,20200727,UKN,2,all_birth_cohorts,0
TEST,20200803,Pfizer,1,1960-1969,0
TEST,20200803,Pfizer,1,1980-1989,0
TEST,20200803,Pfizer,1,1970-1979,0
TEST,20200803,Pfizer,1,1990+,0
TEST,20200803,Pfizer,1,1950-1959,0
TEST,20200803,Pfizer,1,<1940,0
TEST,20200803,Pfizer,1,1940-1949,0
TEST,20200803,Pfizer,1,all_birth_cohorts,0
TEST,20200803,Pfizer,2,1960-1969,0
TEST,20200803,Pfizer,2,1980-1989,0
TEST,20200803,Pfizer,2,1970-1979,0
TEST,20200803,Pfizer,2,1990+,0
TEST,20200803,Pfizer,2,1950-1959,0
TEST,20200803,Pfizer,2,<1940,0
TEST,20200803,Pfizer,2,1940-1949,0
TEST,20200803,Pfizer,2,all_birth_cohorts,0
TEST,20200803,AstraZeneca,1,1960-1969,0
TEST,20200803,AstraZeneca,1,1980-1989,0
TEST,20200803,AstraZeneca,1,1970-1979,0
TEST,20200803,AstraZeneca,1,1990+,0
TEST,20200803,AstraZeneca,1,1950-1959,0
TEST,20200803,AstraZeneca,1,<1940,0
TEST,20200803,AstraZeneca,1,1940-1949,0
TEST,20200803,AstraZeneca,1,all_birth_cohorts,0
TEST,20200803,AstraZeneca,2,1960-1969,0
TEST,20200803,AstraZeneca,2,1980-1989,0
TEST,20200803,AstraZeneca,2,1970-1979,0
TEST,20200803,AstraZeneca,2,1990+,0
TEST,20200803,AstraZeneca,2,1950-1959,0
TEST,20200803,AstraZeneca,2,<1940,0
TEST,20200803,AstraZeneca,2,1940-1949,0
TEST,20200803,AstraZeneca,2,all_birth_cohorts,0
TEST,20200803,Moderna,1,1960-1969,0
TEST,20200803,Moderna,1,1980-1989,0
TEST,20200803,Moderna,1,1970-1979,0
TEST,20200803,Moderna,1,1990+,0
TEST,20200803,Moderna,1,1950-1959,0
TEST,20200803,Moderna,1,<1940,0
TEST,20200803,Moderna,1,1940-1949,0
TEST,20200803,Moderna,1,all_birth_cohorts,0
TEST,20200803,Moderna,2,1960-1969,0
TEST,20200803,Moderna,2,1980-1989,0
TEST,20200803,Moderna,2,1970-1979,0
TEST,20200803,Moderna,2,1990+,0
TEST,20200803,Moderna,2,1950-1959,0
TEST,20200803,Moderna,2,<1940,0
TEST,20200803,Moderna,2,1940-1949,0
TEST,20200803,Moderna,2,all_birth_cohorts,0
TEST,20200803,J&J,1,1960-1969,0
TEST,20200803,J&J,1,1980-1989,0
TEST,20200803,J&J,1,1970-1979,0
TEST,20200803,J&J,1,1990+,0
TEST,20200803,J&J,1,1950-1959,0
TEST,20200803,J&J,1,<1940,0
TEST,20200803,J&J,1,1940-1949,0
TEST,20200803,J&J,1,all_birth_cohorts,0
TEST,20200803,J&J,2,1960-1969,0
TEST,20200803,J&J,2,1980-1989,0
TEST,20200803,J&J,2,1970-1979,0
TEST,20200803,J&J,2,1990+,0
TEST,20200803,J&J,2,1950-1959,0
TEST,20200803,J&J,2,<1940,0
TEST,20200803,J&J,2,1940-1949,0
TEST,20200803,J&J,2,all_birth_cohorts,0
TEST,20200803,UKN,1,1960-1969,0
TEST,20200803,UKN,1,1980-1989,0
TEST,20200803,UKN,1,1970-1979,0
TEST,20200803,UKN,1,1990+,0
TEST,20200803,UKN,1,1950-1959,0
TEST,20200803,UKN,1,<1940,0
TEST,20200803,UKN,1,1940-1949,0
TEST,20200803,UKN,1,all_birth_cohorts,0
TEST,20200803,UKN,2,1960-1969,0
TEST,20200803,UKN,2,1980-1989,0
TEST,20200803,UKN,2,1970-1979,0
TEST,20200803,UKN,2,1990+,0
TEST,20200803,UKN,2,1950-1959,0
TEST,20200803,UKN,2,<1940,0
TEST,20200803,UKN,2,1940-1949,0
TEST,20200803,UKN,2,all_birth_cohorts,0
TEST,20200810,Pfizer,1,1960-1969,0
TEST,20200810,Pfizer,1,1980-1989,0
TEST,20200810,Pfizer,1,1970-1979,0
TEST,20200810,Pfizer,1,1990+,0
TEST,20200810,Pfizer,1,1950-1959,0
TEST,20200810,Pfizer,1,<1940,0
TEST,20200810,Pfizer,1,1940-1949,0
TEST,20200810,Pfizer,1,all_birth_cohorts,0
TEST,20200810,Pfizer,2,1960-1969,0
TEST,20200810,Pfizer,2,1980-1989,0
TEST,20200810,Pfizer,2,1970-1979,0
TEST,20200810,Pfizer,2,1990+,0
TEST,20200810,Pfizer,2,1950-1959,0
TEST,20200810,Pfizer,2,<1940,0
TEST,20200810,Pfizer,2,1940-1949,0
TEST,20200810,Pfizer,2,all_birth_cohorts,0
TEST,20200810,AstraZeneca,1,1960-1969,0
TEST,20200810,AstraZeneca,1,1980-1989,0
TEST,20200810,AstraZeneca,1,1970-1979,0
TEST,20200810,AstraZeneca,1,1990+,0
TEST,20200810,AstraZeneca,1,1950-1959,0
TEST,20200810,AstraZeneca,1,<1940,0
TEST,20200810,AstraZeneca,1,1940-1949,0
TEST,20200810,AstraZeneca,1,all_birth_cohorts,0
TEST,20200810,AstraZeneca,2,1960-1969,0
TEST,20200810,AstraZeneca,2,1980-1989,0
TEST,20200810,AstraZeneca,2,1970-1979,0
TEST,20200810,AstraZeneca,2,1990+,0
TEST,20200810,AstraZeneca,2,1950-1959,0
TEST,20200810,AstraZeneca,2,<1940,0
TEST,20200810,AstraZeneca,2,1940-1949,0
TEST,20200810,AstraZeneca,2,all_birth_cohorts,0
TEST,20200810,Moderna,1,1960-1969,0
TEST,20200810,Moderna,1,1980-1989,0
TEST,20200810,Moderna,1,1970-1979,0
TEST,20200810,Moderna,1,1990+,0
TEST,20200810,Moderna,1,1950-1959,0
TEST,20200810,Moderna,1,<1940,0
TEST,20200810,Moderna,1,1940-1949,0
TEST,20200810,Moderna,1,all_birth_cohorts,0
TEST,20200810,Moderna,2,1960-1969,0
TEST,20200810,Moderna,2,1980-1989,0
TEST,20200810,Moderna,2,1970-1979,0
TEST,20200810,Moderna,2,1990+,0
TEST,20200810,Moderna,2,1950-1959,0
TEST,20200810,Moderna,2,<1940,0
TEST,20200810,Moderna,2,1940-1949,0
TEST,20200810,Moderna,2,all_birth_cohorts,0
TEST,20200810,J&J,1,1960-1969,0
TEST,20200810,J&J,1,1980-1989,0
TEST,20200810,J&J,1,1970-1979,0
TEST,20200810,J&J,1,1990+,0
TEST,20200810,J&J,1,1950-1959,0
TEST,20200810,J&J,1,<1940,0
TEST,20200810,J&J,1,1940-1949,0
TEST,20200810,J&J,1,all_birth_cohorts,0
TEST,20200810,J&J,2,1960-1969,0
TEST,20200810,J&J,2,1980-1989,0
TEST,20200810,J&J,2,1970-1979,0
TEST,20200810,J&J,2,1990+,0
TEST,20200810,J&J,2,1950-1959,0
TEST,20200810,J&J,2,<1940,0
TEST,20200810,J&J,2,1940-1949,0
TEST,20200810,J&J,2,all_birth_cohorts,0
TEST,20200810,UKN,1,1960-1969,0
TEST,20200810,UKN,1,1980-1989,0
TEST,20200810,UKN,1,1970-1979,0
TEST,20200810,UKN,1,1990+,0
TEST,20200810,UKN,1,1950-1959,0
TEST,20200810,UKN,1,<1940,0
TEST,20200810,UKN,1,1940-1949,0
TEST,20200810,UKN,1,all_birth_cohorts,0
TEST,20200810,UKN,2,1960-1969,0
TEST,20200810,UKN,2,1980-1989,0
TEST,20200810,UKN,2,1970-1979,0
TEST,20200810,UKN,2,1990+,0
TEST,20200810,UKN,2,1950-1959,0
TEST,20200810,UKN,2,<1940,0
TEST,20200810,UKN,2,1940-1949,0
TEST,20200810,UKN,2,all_birth_cohorts,0
TEST,20200817,Pfizer,1,1960-1969,0
TEST,20200817,Pfizer,1,1980-1989,0
TEST,20200817,Pfizer,1,1970-1979,0
TEST,20200817,Pfizer,1,1990+,0
TEST,20200817,Pfizer,1,1950-1959,0
TEST,20200817,Pfizer,1,<1940,0
TEST,20200817,Pfizer,1,1940-1949,0
TEST,20200817,Pfizer,1,all_birth_cohorts,0
TEST,20200817,Pfizer,2,1960-1969,0
TEST,20200817,Pfizer,2,1980-1989,0
TEST,20200817,Pfizer,2,1970-1979,0
TEST,20200817,Pfizer,2,1990+,0
TEST,20200817,Pfizer,2,1950-1959,0
TEST,20200817,Pfizer,2,<1940,0
TEST,20200817,Pfizer,2,1940-1949,0
TEST,20200817,Pfizer,2,all_birth_cohorts,0
TEST,20200817,AstraZeneca,1,1960-1969,0
TEST,20200817,AstraZeneca,1,1980-1989,0
TEST,20200817,AstraZeneca,1,1970-1979,0
TEST,20200817,AstraZeneca,1,1990+,0
TEST,20200817,AstraZeneca,1,1950-1959,0
TEST,20200817,AstraZeneca,1,<1940,0
TEST,20200817,AstraZeneca,1,1940-1949,0
TEST,20200817,AstraZeneca,1,all_birth_cohorts,0
TEST,20200817,AstraZeneca,2,1960-1969,0
TEST,20200817,AstraZeneca,2,1980-1989,0
TEST,20200817,AstraZeneca,2,1970-1979,0
TEST,20200817,AstraZeneca,2,1990+,0
TEST,20200817,AstraZeneca,2,1950-1959,0
TEST,20200817,AstraZeneca,2,<1940,0
TEST,20200817,AstraZeneca,2,1940-1949,0
TEST,20200817,AstraZeneca,2,all_birth_cohorts,0
TEST,20200817,Moderna,1,1960-1969,0
TEST,20200817,Moderna,1,1980-1989,0
TEST,20200817,Moderna,1,1970-1979,0
TEST,20200817,Moderna,1,1990+,0
TEST,20200817,Moderna,1,1950-1959,0
TEST,20200817,Moderna,1,<1940,0
TEST,20200817,Moderna,1,1940-1949,0
TEST,20200817,Moderna,1,all_birth_cohorts,0
TEST,20200817,Moderna,2,1960-1969,0
TEST,20200817,Moderna,2,1980-1989,0
TEST,20200817,Moderna,2,1970-1979,0
TEST,20200817,Moderna,2,1990+,0
TEST,20200817,Moderna,2,1950-1959,0
TEST,20200817,Moderna,2,<1940,0
TEST,20200817,Moderna,2,1940-1949,0
TEST,20200817,Moderna,2,all_birth_cohorts,0
TEST,20200817,J&J,1,1960-1969,0
TEST,20200817,J&J,1,1980-1989,0
TEST,20200817,J&J,1,1970-1979,0
TEST,20200817,J&J,1,1990+,0
TEST,20200817,J&J,1,1950-1959,0
TEST,20200817,J&J,1,<1940,0
TEST,20200817,J&J,1,1940-1949,0
TEST,20200817,J&J,1,all_birth_cohorts,0
TEST,20200817,J&J,2,1960-1969,0
TEST,20200817,J&J,2,1980-1989,0
TEST,20200817,J&J,2,1970-1979,0
TEST,20200817,J&J,2,1990+,0
TEST,20200817,J&J,2,1950-1959,0
TEST,20200817,J&J,2,<1940,0
TEST,20200817,J&J,2,1940-1949,0
TEST,20200817,J&J,2,all_birth_cohorts,0
TEST,20200817,UKN,1,1960-1969,0
TEST,20200817,UKN,1,1980-1989,0
TEST,20200817,UKN,1,1970-1979,0
TEST,20200817,UKN,1,1990+,0
TEST,20200817,UKN,1,1950-1959,0
TEST,20200817,UKN,1,<1940,0
TEST,20200817,UKN,1,1940-1949,0
TEST,20200817,UKN,1,all_birth_cohorts,0
TEST,20200817,UKN,2,1960-1969,0
TEST,20200817,UKN,2,1980-1989,0
TEST,20200817,UKN,2,1970-1979,0
TEST,20200817,UKN,2,1990+,0
TEST,20200817,UKN,2,1950-1959,0
TEST,20200817,UKN,2,<1940,0
TEST,20200817,UKN,2,1940-1949,0
TEST,20200817,UKN,2,all_birth_cohorts,0
TEST,20200824,Pfizer,1,1960-1969,0
TEST,20200824,Pfizer,1,1980-1989,0
TEST,20200824,Pfizer,1,1970-1979,0
TEST,20200824,Pfizer,1,1990+,0
TEST,20200824,Pfizer,1,1950-1959,0
TEST,20200824,Pfizer,1,<1940,0
TEST,20200824,Pfizer,1,1940-1949,0
TEST,20200824,Pfizer,1,all_birth_cohorts,0
TEST,20200824,Pfizer,2,1960-1969,0
TEST,20200824,Pfizer,2,1980-1989,0
TEST,20200824,Pfizer,2,1970-1979,0
TEST,20200824,Pfizer,2,1990+,0
TEST,20200824,Pfizer,2,1950-1959,0
TEST,20200824,Pfizer,2,<1940,0
TEST,20200824,Pfizer,2,1940-1949,0
TEST,20200824,Pfizer,2,all_birth_cohorts,0
TEST,20200824,AstraZeneca,1,1960-1969,0
TEST,20200824,AstraZeneca,1,1980-1989,0
TEST,20200824,AstraZeneca,1,1970-1979,0
TEST,20200824,AstraZeneca,1,1990+,0
TEST,20200824,AstraZeneca,1,1950-1959,0
TEST,20200824,AstraZeneca,1,<1940,0
TEST,20200824,AstraZeneca,1,1940-1949,0
TEST,20200824,AstraZeneca,1,all_birth_cohorts,0
TEST,20200824,AstraZeneca,2,1960-1969,0
TEST,20200824,AstraZeneca,2,1980-1989,0
TEST,20200824,AstraZeneca,2,1970-1979,0
TEST,20200824,AstraZeneca,2,1990+,0
TEST,20200824,AstraZeneca,2,1950-1959,0
TEST,20200824,AstraZeneca,2,<1940,0
TEST,20200824,AstraZeneca,2,1940-1949,0
TEST,20200824,AstraZeneca,2,all_birth_cohorts,0
TEST,20200824,Moderna,1,1960-1969,0
TEST,20200824,Moderna,1,1980-1989,0
TEST,20200824,Moderna,1,1970-1979,0
TEST,20200824,Moderna,1,1990+,0
TEST,20200824,Moderna,1,1950-1959,0
TEST,20200824,Moderna,1,<1940,0
TEST,20200824,Moderna,1,1940-1949,0
TEST,20200824,Moderna,1,all_birth_cohorts,0
TEST,20200824,Moderna,2,1960-1969,0
TEST,20200824,Moderna,2,1980-1989,0
TEST,20200824,Moderna,2,1970-1979,0
TEST,20200824,Moderna,2,1990+,0
TEST,20200824,Moderna,2,1950-1959,0
TEST,20200824,Moderna,2,<1940,0
TEST,20200824,Moderna,2,1940-1949,0
TEST,20200824,Moderna,2,all_birth_cohorts,0
TEST,20200824,J&J,1,1960-1969,0
TEST,20200824,J&J,1,1980-1989,0
TEST,20200824,J&J,1,1970-1979,0
TEST,20200824,J&J,1,1990+,0
TEST,20200824,J&J,1,1950-1959,0
TEST,20200824,J&J,1,<1940,0
TEST,20200824,J&J,1,1940-1949,0
TEST,20200824,J&J,1,all_birth_cohorts,0
TEST,20200824,J&J,2,1960-1969,0
TEST,20200824,J&J,2,1980-1989,0
TEST,20200824,J&J,2,1970-1979,0
TEST,20200824,J&J,2,1990+,0
TEST,20200824,J&J,2,1950-1959,0
TEST,20200824,J&J,2,<1940,0
TEST,20200824,J&J,2,1940-1949,0
TEST,20200824,J&J,2,all_birth_cohorts,0
TEST,20200824,UKN,1,1960-1969,0
TEST,20200824,UKN,1,1980-1989,0
TEST,20200824,UKN,1,1970-1979,0
TEST,20200824,UKN,1,1990+,0
TEST,20200824,UKN,1,1950-1959,0
TEST,20200824,UKN,1,<1940,0
TEST,20200824,UKN,1,1940-1949,0
TEST,20200824,UKN,1,all_birth_cohorts,0
TEST,20200824,UKN,2,1960-1969,0
TEST,20200824,UKN,2,1980-1989,0
TEST,20200824,UKN,2,1970-1979,0
TEST,20200824,UKN,2,1990+,0
TEST,20200824,UKN,2,1950-1959,0
TEST,20200824,UKN,2,<1940,0
TEST,20200824,UKN,2,1940-1949,0
TEST,20200824,UKN,2,all_birth_cohorts,0
TEST,20200831,Pfizer,1,1960-1969,0
TEST,20200831,Pfizer,1,1980-1989,0
TEST,20200831,Pfizer,1,1970-1979,0
TEST,20200831,Pfizer,1,1990+,0
TEST,20200831,Pfizer,1,1950-1959,0
TEST,20200831,Pfizer,1,<1940,0
TEST,20200831,Pfizer,1,1940-1949,0
TEST,20200831,Pfizer,1,all_birth_cohorts,0
TEST,20200831,Pfizer,2,1960-1969,0
TEST,20200831,Pfizer,2,1980-1989,0
TEST,20200831,Pfizer,2,1970-1979,0
TEST,20200831,Pfizer,2,1990+,0
TEST,20200831,Pfizer,2,1950-1959,0
TEST,20200831,Pfizer,2,<1940,0
TEST,20200831,Pfizer,2,1940-1949,0
TEST,20200831,Pfizer,2,all_birth_cohorts,0
TEST,20200831,AstraZeneca,1,1960-1969,0
TEST,20200831,AstraZeneca,1,1980-1989,0
TEST,20200831,AstraZeneca,1,1970-1979,0
TEST,20200831,AstraZeneca,1,1990+,0
TEST,20200831,AstraZeneca,1,1950-1959,0
TEST,20200831,AstraZeneca,1,<1940,0
TEST,20200831,AstraZeneca,1,1940-1949,0
TEST,20200831,AstraZeneca,1,all_birth_cohorts,0
TEST,20200831,AstraZeneca,2,1960-1969,0
TEST,20200831,AstraZeneca,2,1980-1989,0
TEST,20200831,AstraZeneca,2,1970-1979,0
TEST,20200831,AstraZeneca,2,1990+,0
TEST,20200831,AstraZeneca,2,1950-1959,0
TEST,20200831,AstraZeneca,2,<1940,0
TEST,20200831,AstraZeneca,2,1940-1949,0
TEST,20200831,AstraZeneca,2,all_birth_cohorts,0
TEST,20200831,Moderna,1,1960-1969,0
TEST,20200831,Moderna,1,1980-1989,0
TEST,20200831,Moderna,1,1970-1979,0
TEST,20200831,Moderna,1,1990+,0
TEST,20200831,Moderna,1,1950-1959,0
TEST,20200831,Moderna,1,<1940,0
TEST,20200831,Moderna,1,1940-1949,0
TEST,20200831,Moderna,1,all_birth_cohorts,0
TEST,20200831,Moderna,2,1960-1969,0
TEST,20200831,Moderna,2,1980-1989,0
TEST,20200831,Moderna,2,1970-1979,0
TEST,20200831,Moderna,2,1990+,0
TEST,20200831,Moderna,2,1950-1959,0
TEST,20200831,Moderna,2,<1940,0
TEST,20200831,Moderna,2,1940-1949,0
TEST,20200831,Moderna,2,all_birth_cohorts,0
TEST,20200831,J&J,1,1960-1969,0
TEST,20200831,J&J,1,1980-1989,0
TEST,20200831,J&J,1,1970-1979,0
TEST,20200831,J&J,1,1990+,0
TEST,20200831,J&J,1,1950-1959,0
TEST,20200831,J&J,1,<1940,0
TEST,20200831,J&J,1,1940-1949,0
TEST,20200831,J&J,1,all_birth_cohorts,0
TEST,20200831,J&J,2,1960-1969,0
TEST,20200831,J&J,2,1980-1989,0
TEST,20200831,J&J,2,1970-1979,0
TEST,20200831,J&J,2,1990+,0
TEST,20200831,J&J,2,1950-1959,0
TEST,20200831,J&J,2,<1940,0
TEST,20200831,J&J,2,1940-1949,0
TEST,20200831,J&J,2,all_birth_cohorts,0
TEST,20200831,UKN,1,1960-1969,0
TEST,20200831,UKN,1,1980-1989,0
TEST,20200831,UKN,1,1970-1979,0
TEST,20200831,UKN,1,1990+,0
TEST,20200831,UKN,1,1950-1959,0
TEST,20200831,UKN,1,<1940,0
TEST,20200831,UKN,1,1940-1949,0
TEST,20200831,UKN,1,all_birth_cohorts,0
TEST,20200831,UKN,2,1960-1969,0
TEST,20200831,UKN,2,1980-1989,0
TEST,20200831,UKN,2,1970-1979,0
TEST,20200831,UKN,2,1990+,0
TEST,20200831,UKN,2,1950-1959,0
TEST,20200831,UKN,2,<1940,0
TEST,20200831,UKN,2,1940-1949,0
TEST,20200831,UKN,2,all_birth_cohorts,0
TEST,20200907,Pfizer,1,1960-1969,0
TEST,20200907,Pfizer,1,1980-1989,0
TEST,20200907,Pfizer,1,1970-1979,0
TEST,20200907,Pfizer,1,1990+,0
TEST,20200907,Pfizer,1,1950-1959,0
TEST,20200907,Pfizer,1,<1940,0
TEST,20200907,Pfizer,1,1940-1949,0
TEST,20200907,Pfizer,1,all_birth_cohorts,0
TEST,20200907,Pfizer,2,1960-1969,0
TEST,20200907,Pfizer,2,1980-1989,0
TEST,20200907,Pfizer,2,1970-1979,0
TEST,20200907,Pfizer,2,1990+,0
TEST,20200907,Pfizer,2,1950-1959,0
TEST,20200907,Pfizer,2,<1940,0
TEST,20200907,Pfizer,2,1940-1949,0
TEST,20200907,Pfizer,2,all_birth_cohorts,0
TEST,20200907,AstraZeneca,1,1960-1969,0
TEST,20200907,AstraZeneca,1,1980-1989,0
TEST,20200907,AstraZeneca,1,1970-1979,0
TEST,20200907,AstraZeneca,1,1990+,0
TEST,20200907,AstraZeneca,1,1950-1959,0
TEST,20200907,AstraZeneca,1,<1940,0
TEST,20200907,AstraZeneca,1,1940-1949,0
TEST,20200907,AstraZeneca,1,all_birth_cohorts,0
TEST,20200907,AstraZeneca,2,1960-1969,0
TEST,20200907,AstraZeneca,2,1980-1989,0
TEST,20200907,AstraZeneca,2,1970-1979,0
TEST,20200907,AstraZeneca,2,1990+,0
TEST,20200907,AstraZeneca,2,1950-1959,0
TEST,20200907,AstraZeneca,2,<1940,0
TEST,20200907,AstraZeneca,2,1940-1949,0
TEST,20200907,AstraZeneca,2,all_birth_cohorts,0
TEST,20200907,Moderna,1,1960-1969,0
TEST,20200907,Moderna,1,1980-1989,0
TEST,20200907,Moderna,1,1970-1979,0
TEST,20200907,Moderna,1,1990+,0
TEST,20200907,Moderna,1,1950-1959,0
TEST,20200907,Moderna,1,<1940,0
TEST,20200907,Moderna,1,1940-1949,0
TEST,20200907,Moderna,1,all_birth_cohorts,0
TEST,20200907,Moderna,2,1960-1969,0
TEST,20200907,Moderna,2,1980-1989,0
TEST,20200907,Moderna,2,1970-1979,0
TEST,20200907,Moderna,2,1990+,0
TEST,20200907,Moderna,2,1950-1959,0
TEST,20200907,Moderna,2,<1940,0
TEST,20200907,Moderna,2,1940-1949,0
TEST,20200907,Moderna,2,all_birth_cohorts,0
TEST,20200907,J&J,1,1960-1969,0
TEST,20200907,J&J,1,1980-1989,0
TEST,20200907,J&J,1,1970-1979,0
TEST,20200907,J&J,1,1990+,0
TEST,20200907,J&J,1,1950-1959,0
TEST,20200907,J&J,1,<1940,0
TEST,20200907,J&J,1,1940-1949,0
TEST,20200907,J&J,1,all_birth_cohorts,0
TEST,20200907,J&J,2,1960-1969,0
TEST,20200907,J&J,2,1980-1989,0
TEST,20200907,J&J,2,1970-1979,0
TEST,20200907,J&J,2,1990+,0
TEST,20200907,J&J,2,1950-1959,0
TEST,20200907,J&J,2,<1940,0
TEST,20200907,J&J,2,1940-1949,0
TEST,20200907,J&J,2,all_birth_cohorts,0
TEST,20200907,UKN,1,1960-1969,0
TEST,20200907,UKN,1,1980-1989,0
TEST,20200907,UKN,1,1970-1979,0
TEST,20200907,UKN,1,1990+,0
TEST,20200907,UKN,1,1950-1959,0
TEST,20200907,UKN,1,<1940,0
TEST,20200907,UKN,1,1940-1949,0
TEST,20200907,UKN,1,all_birth_cohorts,0
TEST,20200907,UKN,2,1960-1969,0
TEST,20200907,UKN,2,1980-1989,0
TEST,20200907,UKN,2,1970-1979,0
TEST,20200907,UKN,2,1990+,0
TEST,20200907,UKN,2,1950-1959,0
TEST,20200907,UKN,2,<1940,0
TEST,20200907,UKN,2,1940-1949,0
TEST,20200907,UKN,2,all_birth_cohorts,0
TEST,20200914,Pfizer,1,1960-1969,0
TEST,20200914,Pfizer,1,1980-1989,0
TEST,20200914,Pfizer,1,1970-1979,0
TEST,20200914,Pfizer,1,1990+,0
TEST,20200914,Pfizer,1,1950-1959,0
TEST,20200914,Pfizer,1,<1940,0
TEST,20200914,Pfizer,1,1940-1949,0
TEST,20200914,Pfizer,1,all_birth_cohorts,0
TEST,20200914,Pfizer,2,1960-1969,0
TEST,20200914,Pfizer,2,1980-1989,0
TEST,20200914,Pfizer,2,1970-1979,0
TEST,20200914,Pfizer,2,1990+,0
TEST,20200914,Pfizer,2,1950-1959,0
TEST,20200914,Pfizer,2,<1940,0
TEST,20200914,Pfizer,2,1940-1949,0
TEST,20200914,Pfizer,2,all_birth_cohorts,0
TEST,20200914,AstraZeneca,1,1960-1969,0
TEST,20200914,AstraZeneca,1,1980-1989,0
TEST,20200914,AstraZeneca,1,1970-1979,0
TEST,20200914,AstraZeneca,1,1990+,0
